rank,expert_id,fisher_score
990,2046,0.001975527605423468
991,4005,0.0019714455866835967
992,554,0.001970981183186876
993,288,0.0019680988517898216
994,3578,0.001965884325788084
995,275,0.001964948094694831
996,3801,0.0019627326054246254
997,2742,0.0019608289140653646
998,21,0.001953238211867303
999,1297,0.001949540063594348
1000,3707,0.0019495362846054165
1001,1531,0.0019468276039751697
1002,892,0.0019455920461881506
1003,3818,0.0019427998038726347
1004,942,0.001941448805102961
1005,3969,0.001937546480526229
1006,1418,0.0019333863229231212
1007,4074,0.001929199304209332
1008,808,0.0019281165031027549
1009,2442,0.0019271934804782774
1010,2677,0.0019270857814419474
1011,217,0.0019255669802461276
1012,98,0.0019246306449626452
1013,1200,0.0019242376753280258
1014,1045,0.0019228962589168041
1015,834,0.001920683993231951
1016,346,0.0019193592252574844
1017,1965,0.001916543285680894
1018,92,0.0019153538661933719
1019,3377,0.0019129204632095664
1020,1124,0.0019111980859194445
1021,1435,0.0019106369724360911
1022,3972,0.0019069905768590667
1023,615,0.001906927624080173
1024,1346,0.0019026548836411506
1025,3479,0.0018956092491086772
1026,3451,0.0018955725094137598
1027,4022,0.0018945077178736042
1028,3632,0.0018859679764872716
1029,2644,0.0018808187866789269
1030,400,0.001879876764432884
1031,1285,0.0018741725160257004
1032,3833,0.0018736815286879952
1033,1726,0.001872630769959632
1034,2098,0.0018690418146010245
1035,477,0.0018667930685318688
1036,2433,0.0018654837554119184
1037,2155,0.0018614367928344346
1038,909,0.0018609698431701091
1039,2737,0.0018600134907061495
1040,2813,0.001858201391663348
1041,1916,0.0018567324283645277
1042,1687,0.00185654001131241
1043,3779,0.0018543296226929992
1044,3654,0.0018505211160058325
1045,1324,0.001844540013675002
1046,1791,0.001842384793488122
1047,2786,0.0018333200353556841
1048,1462,0.0018318372023998302
1049,3589,0.0018290770587550043
1050,3129,0.0018266973840071188
1051,433,0.0018252681530740436
1052,1040,0.0018247633465582477
1053,1311,0.0018245738259370517
1054,671,0.0018236065514511885
1055,3681,0.0018235645714925564
1056,3459,0.0018199076395485042
1057,93,0.0018111945138566954
1058,2512,0.0018069322349547837
1059,4053,0.0018046111725154913
1060,2493,0.0018026635684147488
1061,1330,0.0018023994597974686
1062,3802,0.001799806512515095
1063,537,0.0017968604352115846
1064,341,0.0017926136609527333
1065,1252,0.0017868914503523527
1066,3755,0.0017864833375346486
1067,190,0.001784896393895615
1068,96,0.0017841186484481714
1069,2690,0.0017839370346409526
1070,1429,0.0017823696411321712
1071,475,0.001780784149731175
1072,257,0.0017794678460641895
1073,3313,0.0017780231969305262
1074,242,0.0017762443802352868
1075,1600,0.0017755673456803839
1076,2245,0.0017722457188557488
1077,3387,0.0017703557867144138
1078,2318,0.0017700263815950603
1079,609,0.0017673396772980962
1080,3613,0.0017604588917672856
1081,3549,0.001758144888141504
1082,3605,0.0017522374486896096
1083,3142,0.0017504108551768666
1084,1184,0.001749871419802144
1085,2840,0.0017496233100149352
1086,1404,0.0017494478963909136
1087,719,0.001745811407023351
1088,3889,0.0017455403981238
1089,1774,0.0017436927717749203
1090,444,0.0017418065748239287
1091,294,0.0017398894133964658
1092,143,0.0017383037845835653
1093,2448,0.0017381396843571904
1094,2367,0.0017379283735315873
1095,1417,0.0017364551258875964
1096,2369,0.001735821295198582
1097,4032,0.001734336296208447
1098,2014,0.0017291206903533609
1099,391,0.0017290219644065467
1100,1889,0.0017277584585456685
1101,35,0.0017235766301694454
1102,674,0.0017197466386947018
1103,1169,0.001718757642180933
1104,733,0.001718748005012784
1105,2316,0.0017187260771735471
1106,2798,0.0017164945513685008
1107,2652,0.0017135293989735028
1108,2328,0.001713295903600256
1109,2471,0.0017113320660787244
1110,1519,0.0017103085833552103
1111,1442,0.001705045765665463
1112,2569,0.0017026849485165395
1113,3617,0.001701480115268206
1114,2974,0.0017001462593955663
1115,1565,0.0016999030369931841
1116,1799,0.0016970954776408843
1117,3996,0.0016966253670865534
1118,2681,0.0016965219351232313
1119,1935,0.0016944486935596588
1120,89,0.0016906591420991408
1121,1432,0.001689662207101024
1122,2588,0.0016870344331975044
1123,2927,0.001684341413604567
1124,3959,0.0016819490142323638
1125,1521,0.0016804481865195183
1126,3203,0.0016790655624636277
1127,2157,0.0016771272852877874
1128,2163,0.0016749983818322403
1129,1730,0.0016745446797239232
1130,949,0.001674185040378369
1131,658,0.0016711964047371032
1132,1950,0.001667161241492941
1133,2366,0.0016668148326433503
1134,3560,0.0016649835279694714
1135,261,0.0016639765052770673
1136,3512,0.0016619137282568993
1137,19,0.0016576591375739745
1138,3926,0.0016540520667875172
1139,903,0.0016522091059873725
1140,342,0.0016509331367371473
1141,3442,0.0016508181870061307
1142,4054,0.0016507801828987262
1143,2287,0.0016504882576631956
1144,600,0.0016458412065169555
1145,3765,0.0016447950777944242
1146,3641,0.0016435400882569336
1147,1424,0.0016420001589767309
1148,319,0.0016418788659627475
1149,1523,0.001637370700873152
1150,2099,0.0016341998723139553
1151,1725,0.0016340116844853639
1152,570,0.0016335206813253998
1153,363,0.0016289039090868849
1154,3325,0.0016288685230685794
1155,3619,0.001627028939438915
1156,3690,0.0016260305084365193
1157,2390,0.001624635662275492
1158,134,0.0016157874034018885
1159,3212,0.0016150396874214457
1160,4078,0.0016134621697315586
1161,2573,0.0016100746368658977
1162,2819,0.0016096202403679783
1163,2878,0.0016068517581761211
1164,1198,0.0016020005077923298
1165,836,0.0016008252136918081
1166,3175,0.0015987606044317098
1167,2434,0.001596054142751103
1168,338,0.001594857847723296
1169,313,0.001593273739789275
1170,2056,0.0015926446206105977
1171,2803,0.0015908154183563242
1172,77,0.0015872958920231254
1173,2023,0.0015839493237386917
1174,3302,0.001582575006455041
1175,2123,0.0015805395194508404
1176,2486,0.001578809334616621
1177,1926,0.0015787114701057343
1178,2125,0.001576296431991252
1179,3406,0.001573787822966297
1180,3866,0.0015727023758275312
1181,1251,0.0015704407954321867
1182,1944,0.0015680309305902147
1183,3524,0.0015678981413428513
1184,3277,0.0015675818085778418
1185,3799,0.001566475660572564
1186,3308,0.0015629149217231107
1187,3392,0.0015607765559716522
1188,3416,0.0015600817614544575
1189,3986,0.001559357829389073
1190,2859,0.0015587058844950292
1191,3736,0.001558109660075968
1192,360,0.0015571462996641985
1193,972,0.001555343792410068
1194,3854,0.001554874114749371
1195,660,0.001554511390139264
1196,3990,0.0015543812847349846
1197,3116,0.0015468381794151607
1198,1538,0.0015461588972499512
1199,2577,0.0015460401600480924
1200,373,0.0015458450963395786
1201,2226,0.0015451220750542104
1202,287,0.001543332761125701
1203,2507,0.001542933041492762
1204,2389,0.001540193477658814
1205,3457,0.0015397666556723215
1206,3125,0.001535858178546116
1207,203,0.001534403803025285
1208,2931,0.001531873349393874
1209,3923,0.0015306160134362654
1210,1596,0.0015299570410686517
1211,1393,0.001529380641382247
1212,2445,0.0015266977417617178
1213,2248,0.0015260756573733558
1214,1161,0.001525437305333341
1215,2198,0.001525406281286302
1216,200,0.001525302228988142
1217,289,0.001520682642091773
1218,515,0.0015200414770244585
1219,813,0.0015190744168316116
1220,256,0.0015156698620540925
1221,2256,0.001515590818674958
1222,455,0.0015143894935355662
1223,372,0.0015116721189140608
1224,3034,0.0015098854435654293
1225,2250,0.0015095491153857771
1226,3723,0.0015085607055081867
1227,3460,0.0015073382551606348
1228,3992,0.0015006915149682687
1229,26,0.0014972014584003343
1230,1708,0.001496855006323097
1231,3376,0.0014967478216269163
1232,298,0.0014960861659254628
1233,1760,0.0014959019418517168
1234,3480,0.0014950617229352765
1235,350,0.0014949147051833652
1236,3202,0.001494888194688588
1237,1892,0.0014948508803880754
1238,862,0.0014929445868608613
1239,2505,0.0014906816120741357
1240,2839,0.0014905402708182943
1241,2105,0.0014894799597072756
1242,450,0.001488014642038671
1243,1734,0.0014805530248208133
1244,2052,0.0014750553009077523
1245,3575,0.0014742602940761517
1246,2912,0.0014741894227542746
1247,3466,0.0014734615415170067
1248,2479,0.0014727652269902343
1249,3247,0.0014720571798973229
1250,804,0.0014709335449832048
1251,16,0.0014681178602211258
1252,3286,0.0014679192718777378
1253,1969,0.0014669401896668284
1254,1255,0.0014663068689748694
1255,777,0.0014630689782253682
1256,3737,0.0014602124879003154
1257,1099,0.0014567167861290454
1258,3708,0.0014564975317555731
1259,1196,0.0014552428508138383
1260,3288,0.0014542977812927046
1261,1231,0.0014534790849709527
1262,3006,0.0014527635866589238
1263,206,0.0014524946325395276
1264,51,0.0014515582821096969
1265,1289,0.0014508629016773515
1266,109,0.0014504738808817997
1267,3554,0.0014500597923810244
1268,3017,0.001449959019442699
1269,2696,0.0014469137309366794
1270,3117,0.0014457191465028097
1271,2783,0.0014430098761766177
1272,1049,0.001440080683316243
1273,4089,0.001438451408627619
1274,3568,0.0014383292004252158
1275,3471,0.001437872060213398
1276,2091,0.0014365962068168875
1277,3147,0.0014350471140324181
1278,2692,0.0014332383302611005
1279,998,0.001433190479139586
1280,3862,0.001433122579227365
1281,2669,0.0014316255334151668
1282,4001,0.0014288086938009136
1283,1727,0.0014285255375696966
1284,3339,0.0014254009247449471
1285,2084,0.0014244459819832509
1286,2510,0.0014217254050448184
1287,3270,0.0014212833734371195
1288,1917,0.0014130244608164002
1289,2865,0.0014119887423030494
1290,1221,0.0014107267424992853
1291,1976,0.0014106884502850421
1292,2628,0.0014092361716604542
1293,2591,0.00140753239728035
1294,1459,0.0014072742435212201
1295,639,0.0014051330562094913
1296,3409,0.001404805467295769
1297,887,0.001401070451233923
1298,2627,0.001400659336269661
1299,4023,0.0013997223093790943
1300,3885,0.0013978466845438083
1301,920,0.0013976864748250068
1302,1104,0.0013974911455720295
1303,3544,0.0013943811709288764
1304,3915,0.0013929114918776178
1305,3076,0.0013924938160207144
1306,198,0.001387543894833237
1307,3893,0.0013858153419832116
1308,1383,0.0013832211942801092
1309,2869,0.0013827954586120227
1310,2159,0.001380912097671448
1311,3152,0.0013807709760674683
1312,3429,0.0013788688246101327
1313,3787,0.001378832314421662
1314,2122,0.0013783290163872802
1315,3608,0.0013780588673354085
1316,358,0.0013777776368878436
1317,747,0.0013770461688977654
1318,651,0.0013758445221742715
1319,236,0.0013718186838651467
1320,3393,0.0013718084161511643
1321,2963,0.0013706362836359493
1322,1401,0.0013691843770807478
1323,3163,0.0013689084893501935
1324,1626,0.001367482528348868
1325,929,0.00136726222985665
1326,3548,0.001367247907547683
1327,3483,0.0013647254726725964
1328,2953,0.0013633473868736035
1329,624,0.0013613553784829248
1330,3689,0.001360700655982521
1331,2909,0.0013598814051375488
1332,3444,0.0013590369197731312
1333,2307,0.0013586512741201452
1334,2914,0.0013561848478159653
1335,503,0.0013556761934472965
1336,446,0.0013550617926107636
1337,2870,0.00135504496161428
1338,2170,0.0013547413735180858
1339,218,0.001353848314508589
1340,3944,0.0013536932661059615
1341,3085,0.0013527567589411097
1342,1089,0.0013514414087599
1343,2187,0.0013490769083398893
1344,1111,0.0013476033863983612
1345,1067,0.0013463388790059575
1346,1502,0.00134546730650712
1347,3282,0.0013451656015841776
1348,2685,0.001341754807391423
1349,467,0.0013403084073288223
1350,2257,0.0013397660312210913
1351,3207,0.0013369650801691151
1352,3929,0.001336291841328672
1353,963,0.0013361307703876686
1354,1764,0.0013342527156559524
1355,3609,0.0013333638616374564
1356,3062,0.001332935864862484
1357,3983,0.001331744565786438
1358,1588,0.0013304737131918886
1359,2649,0.0013284331030876486
1360,1930,0.001327260506060458
1361,1281,0.0013272223334790687
1362,2764,0.0013268262943857661
1363,3260,0.001326163455383203
1364,4092,0.0013257808455181075
1365,1574,0.0013182777346555938
1366,1147,0.0013178466450225884
1367,1165,0.001316151379595462
1368,2197,0.0013137418579757991
1369,1376,0.0013129772568709237
1370,2259,0.001310977398855899
1371,1476,0.0013102520361143336
1372,1291,0.0013098266187665255
1373,2278,0.0013082671171130208
1374,976,0.0013050826185882652
1375,2926,0.0013050153003019602
1376,1650,0.0013039822199359156
1377,2475,0.0013037363505761287
1378,2543,0.001303417496075258
1379,569,0.0012986658375026086
1380,1852,0.001297040537608846
1381,786,0.001295196592225662
1382,3435,0.0012950324681888308
1383,2524,0.0012938866053130997
1384,3098,0.0012937100359904391
1385,1904,0.0012914743729260634
1386,3633,0.0012911659918832484
1387,1097,0.0012907612779847557
1388,2213,0.001290380015194182
1389,773,0.0012892772868401407
1390,760,0.001288924355974295
1391,1922,0.001288669967424634
1392,3684,0.0012881309116110292
1393,311,0.001285210311148281
1394,3154,0.0012851634166290017
1395,1635,0.0012837689790340175
1396,740,0.0012826087205319628
1397,938,0.0012818917142481468
1398,2622,0.001281354324400795
1399,3671,0.0012812054900687593
1400,2794,0.0012810850411869251
1401,3386,0.0012801106172162168
1402,334,0.0012793772117147897
1403,1272,0.0012789173994575548
1404,1132,0.0012787109281504523
1405,1844,0.0012786113478612546
1406,2824,0.00127620338357827
1407,2397,0.0012724280774709055
1408,1000,0.0012702735148350966
1409,2662,0.0012687569771993844
1410,810,0.001267370889577104
1411,386,0.001266678652947745
1412,2629,0.001265743093092391
1413,2722,0.0012653381363600573
1414,72,0.0012620424553453895
1415,1660,0.0012618247077390867
1416,1467,0.0012615699165273516
1417,3694,0.0012605662169781157
1418,1633,0.0012565760595492615
1419,114,0.0012564734000514305
1420,3871,0.0012548803902785101
1421,2491,0.001254049325227801
1422,633,0.0012538587578939222
1423,4086,0.0012512846403807338
1424,3647,0.001251156961113182
1425,3027,0.0012494763994603394
1426,2904,0.0012481067803160493
1427,1019,0.0012477196576972838
1428,1516,0.0012467289606049425
1429,2283,0.001246429377340026
1430,2401,0.001245974623738416
1431,3577,0.0012456356769744129
1432,2699,0.0012439122608492808
1433,2570,0.0012397917147904496
1434,1313,0.001236040585736433
1435,1748,0.0012335115946310645
1436,598,0.0012269893640455016
1437,2141,0.0012267123042616842
1438,3439,0.0012259472625907126
1439,2376,0.0012254822845329163
1440,3934,0.0012251639695895053
1441,3424,0.0012238843454062407
1442,2799,0.0012229587635662897
1443,3675,0.0012228885101666178
1444,1407,0.0012224706712125688
1445,1673,0.001216768013717905
1446,1490,0.001216045485974181
1447,1883,0.001214240081878809
1448,2516,0.0012133916874825874
1449,3169,0.001212529511324142
1450,2517,0.0012121689044465528
1451,2402,0.0012114157815501492
1452,2900,0.0012096549231094857
1453,3181,0.0012080489820116573
1454,50,0.0012077374270014003
1455,3523,0.001203556685077454
1456,25,0.0012029027326627643
1457,1246,0.0012027065102664998
1458,1131,0.0012023259396764722
1459,846,0.0012011342283367158
1460,24,0.0012000385526521472
1461,1092,0.0011995994535453078
1462,2072,0.0011995725018421291
1463,1368,0.001198480439823225
1464,1859,0.0011946755312354364
1465,1849,0.0011943248535298148
1466,7,0.001194158590063196
1467,3870,0.0011935380784589321
1468,11,0.0011922585126618594
1469,4025,0.0011903314418041247
1470,2880,0.0011893604044509237
1471,365,0.0011871939330847549
1472,480,0.001186908827968263
1473,2716,0.0011854406019173903
1474,2147,0.0011853177553913866
1475,3629,0.0011841672834735236
1476,1800,0.001182186207612749
1477,3808,0.0011809122147362961
1478,3519,0.0011801189969235515
1479,726,0.0011800550948626877
1480,566,0.0011784147457792396
1481,3241,0.0011783948818697466
1482,427,0.00117802396111616
1483,2603,0.0011776850977444878
1484,662,0.001177174725488677
1485,2594,0.0011764775400761856
1486,750,0.0011756781553635067
1487,1796,0.001174644841962023
1488,2145,0.0011731332313280568
1489,617,0.0011716166255775038
1490,1172,0.0011711850085566057
1491,845,0.0011692576934581355
1492,1527,0.001168980534743889
1493,877,0.0011686730908761242
1494,2851,0.0011681538896290951
1495,6,0.0011678740605569249
1496,233,0.0011675219710587902
1497,1362,0.0011671250456249437
1498,593,0.0011645513729354455
1499,1636,0.0011644879859956118
1500,2560,0.001162884189791786
1501,1709,0.0011619745894654182
1502,2131,0.0011609098872705833
1503,3317,0.001159540008254738
1504,2130,0.00115911058741863
1505,3841,0.0011580594407413084
1506,2842,0.0011567253900504767
1507,707,0.0011564242951239575
1508,2497,0.0011559824845029693
1509,2871,0.0011547880130326092
1510,876,0.0011544953907142849
1511,3750,0.0011538172282164198
1512,3110,0.0011479818132995542
1513,1208,0.001146863787448657
1514,2235,0.0011463121995517404
1515,1020,0.0011462682300573265
1516,3698,0.0011456810517103371
1517,1027,0.0011443300546880857
1518,3997,0.0011431735779421281
1519,1932,0.0011418761364955104
1520,2193,0.001140663208346222
1521,2867,0.0011392465791623093
1522,755,0.001139098573340767
1523,2269,0.0011387699508502657
1524,3234,0.001136911954183599
1525,699,0.001135491075533982
1526,1056,0.0011339276741972467
1527,2625,0.0011321645285130358
1528,3084,0.0011320113542425785
1529,823,0.001129162895729752
1530,2057,0.001128633039846223
1531,2694,0.0011281063821135236
1532,3200,0.0011274376038300257
1533,4075,0.0011268853664021298
1534,3131,0.0011263293802359045
1535,441,0.00112486959914461
1536,3119,0.001124270216886664
1537,2684,0.0011230202792335852
1538,3132,0.0011226195357699343
1539,807,0.0011219628411645271
1540,3504,0.0011218677567854554
1541,869,0.001120727028724093
1542,438,0.0011206519308867907
1543,3195,0.0011196552474426857
1544,1377,0.0011188707946861273
1545,1133,0.0011188555858794328
1546,270,0.0011186503954334368
1547,3579,0.0011179184229263336
1548,1336,0.0011163954887415067
1549,2080,0.0011154790847147115
1550,1142,0.0011148567559359848
1551,3525,0.0011146973002102252
1552,2790,0.0011132885732213034
1553,456,0.001112287702357434
1554,2263,0.0011119685223329914
1555,2249,0.0011110428235609497
1556,2850,0.001110023844232819
1557,178,0.0011094075022622506
1558,3213,0.0011078741730863148
1559,1692,0.00110680239807012
1560,3193,0.0011065891844084328
1561,1408,0.0011058898830405136
1562,2335,0.0011044070082891326
1563,150,0.0011030830928913265
1564,498,0.0011024270537474921
1565,1743,0.0011016404729226156
1566,886,0.0010990254109978477
1567,1195,0.0010974130054238812
1568,1980,0.0010966706282218874
1569,2455,0.0010934014726064682
1570,3130,0.0010918317924927335
1571,413,0.0010918065645832422
1572,3382,0.0010885367937537185
1573,2499,0.0010875843747044055
1574,1698,0.0010873189663615718
1575,925,0.0010873069503897612
1576,2375,0.001087188288973074
1577,132,0.0010871260464760037
1578,2379,0.001085852492675961
1579,3886,0.0010856369805820729
1580,1236,0.0010850438119272346
1581,2138,0.001084182373701992
1582,3191,0.001084032788219863
1583,1575,0.0010838969027449391
1584,2451,0.001082897576630919
1585,2906,0.0010823185692006698
1586,1718,0.001081964723341616
1587,3403,0.0010819635873551721
1588,2601,0.0010809481440834311
1589,2454,0.0010807406016194415
1590,1010,0.0010803156481312497
1591,136,0.0010785520886312625
1592,3953,0.0010785121559185279
1593,2474,0.0010783575572711074
1594,376,0.0010770534280113628
1595,1882,0.0010767791110734889
1596,2848,0.0010767011220945972
1597,3806,0.0010764760782239072
1598,1451,0.0010751728279301694
1599,1985,0.001075007235208774
1600,653,0.001072158600807873
1601,3100,0.0010708286047971672
1602,4010,0.001069801047512701
1603,2701,0.0010696837992876082
1604,3065,0.0010678732913066596
1605,2729,0.0010666406533809398
1606,3954,0.0010652265287284812
1607,1526,0.001065115390759936
1608,814,0.0010637168599582395
1609,1572,0.0010631604985313395
1610,2421,0.0010614848703250353
1611,3838,0.001060379763745092
1612,1348,0.001060195548477601
1613,2238,0.0010585480617588006
1614,85,0.0010575089803230042
1615,648,0.0010558090713266393
1616,1778,0.0010540225633284147
1617,2776,0.0010536522684364594
1618,108,0.0010531845879247377
1619,3702,0.001053014342726724
1620,3967,0.0010528679595316036
1621,1886,0.0010520860537404607
1622,2807,0.001051477489862703
1623,235,0.001050830424472956
1624,2388,0.0010503736896365014
1625,1305,0.0010498263976694041
1626,1474,0.0010495108125123606
1627,1896,0.0010485518031180436
1628,3584,0.0010484929537287748
1629,3122,0.0010473931179827522
1630,1181,0.0010463845190632661
1631,229,0.0010441362688743217
1632,1373,0.0010410003315592734
1633,2800,0.0010400512017458353
1634,3082,0.001039768269554597
1635,1062,0.0010391811722325252
1636,2885,0.00103842141149685
1637,65,0.0010383027708606072
1638,816,0.0010381382095008848
1639,1630,0.0010373835020301989
1640,1964,0.0010361146580230678
1641,2177,0.001035274318099597
1642,4002,0.001034413265156275
1643,1714,0.0010332299643867535
1644,2718,0.001031300038247255
1645,3179,0.0010292563747052819
1646,1488,0.0010290615658295286
1647,2791,0.0010280043167834015
1648,1055,0.0010276998070641074
1649,1839,0.0010266612557571033
1650,410,0.0010262805905288679
1651,1426,0.0010253045635664237
1652,1598,0.0010239861059608858
1653,3984,0.001023631055871158
1654,2661,0.001021137834493275
1655,197,0.0010202173951946922
1656,899,0.0010190999951995858
1657,1690,0.0010170537425220946
1658,2142,0.001016498626363568
1659,2381,0.0010159016749059068
1660,2976,0.001013355984327345
1661,587,0.0010128109565577677
1662,3050,0.0010115354978340277
1663,619,0.0010110975203489344
1664,1119,0.0010095448023966444
1665,3194,0.0010092051220936434
1666,312,0.001008462059365897
1667,325,0.001008432667732023
1668,1542,0.0010066378133116321
1669,14,0.0010051454206983688
1670,3020,0.0010047062170515121
1671,2261,0.0010037543950994017
1672,395,0.0010036450795551696
1673,39,0.0010025759350124634
1674,2150,0.0009995224443709893
1675,292,0.000998517317806476
1676,647,0.0009970305456957857
1677,4031,0.0009964790288614915
1678,1035,0.0009948282210426533
1679,3931,0.000993001571296225
1680,2614,0.000992986101532736
1681,1483,0.0009929096004749583
1682,1454,0.000992473396444377
1683,3041,0.00099240187763816
1684,3733,0.000991198228955621
1685,254,0.00099099988910484
1686,1093,0.0009906794659104508
1687,2001,0.0009902290275109913
1688,1178,0.0009900289053039386
1689,2007,0.0009893786434198321
1690,2814,0.0009862702086255069
1691,366,0.0009860452209297782
1692,201,0.0009848149282509074
1693,1457,0.00098461851064547
1694,539,0.0009832423425431116
1695,1784,0.0009832265375745225
1696,1686,0.0009830009491262033
1697,1487,0.0009814472314315708
1698,2509,0.0009805245795059818
1699,3144,0.0009796131221166703
1700,3112,0.0009793898416689925
1701,672,0.0009777109633845595
1702,3072,0.0009773756873660052
1703,3352,0.0009773043980797725
1704,3822,0.0009772600847834153
1705,1667,0.000977151952222245
1706,494,0.0009768070698409894
1707,745,0.0009768026573939762
1708,4081,0.0009760027703013807
1709,2345,0.0009756325273717457
1710,1662,0.0009754417961325549
1711,1271,0.000973906420343325
1712,1637,0.0009727059425236348
1713,102,0.0009724935139129368
1714,3626,0.0009720705059383584
1715,621,0.0009716748783243051
1716,2784,0.0009709702604995857
1717,344,0.000970300388967755
1718,1130,0.0009700428049045158
1719,1893,0.0009685083065082052
1720,3533,0.0009676124866781401
1721,2045,0.0009670748968391233
1722,3847,0.0009666069935769324
1723,3415,0.0009648368903158334
1724,2532,0.0009635620558242627
1725,1260,0.0009631901387090755
1726,3742,0.000962742549055176
1727,447,0.000961718528470031
1728,2342,0.0009616297540823229
1729,385,0.0009612015224391471
1730,2951,0.0009602674400985226
1731,3229,0.0009601628461472214
1732,557,0.0009598150489328524
1733,3817,0.0009578335296941965
1734,4051,0.0009577924179055943
1735,2960,0.0009569877153164734
1736,1197,0.0009552448572063302
1737,1972,0.0009547454659117811
1738,2755,0.0009542020040638214
1739,466,0.0009540943848801305
1740,2845,0.0009534009819946533
1741,3774,0.0009524302212526271
1742,2206,0.0009519187194512228
1743,3852,0.0009505007043302018
1744,1970,0.0009495283142518526
1745,3949,0.0009494943227672461
1746,2795,0.0009493826151881787
1747,3618,0.0009472608021572368
1748,2609,0.0009465151071695167
1749,407,0.0009461222622503344
1750,3242,0.0009443683379431512
1751,854,0.0009432862640502275
1752,1704,0.0009425115558561132
1753,2660,0.0009422360237778841
1754,583,0.000942206511948238
1755,1379,0.000939622238425755
1756,3804,0.0009394236079419109
1757,1738,0.0009387288617151164
1758,3556,0.0009383992857152414
1759,238,0.0009382662507932772
1760,835,0.0009382635540311046
1761,880,0.0009381182165079787
1762,2304,0.0009374770421654046
1763,1866,0.0009371558733808842
1764,629,0.0009369233823882662
1765,685,0.0009355440547099182
1766,2597,0.0009352700072503732
1767,179,0.0009350175467263757
1768,3909,0.0009349838963689263
1769,3726,0.0009349582699747135
1770,641,0.0009342544119466272
1771,439,0.000931146068083203
1772,1783,0.000929288513098707
1773,2242,0.0009263715555250059
1774,3805,0.0009260651292333087
1775,3941,0.0009256112976049067
1776,157,0.0009253298052521587
1777,3738,0.0009252021183214978
1778,2892,0.0009247680511412781
1779,782,0.0009247039715071263
1780,799,0.0009238575589529448
1781,1592,0.000923592197507553
1782,3331,0.0009227842852009226
1783,2687,0.0009219454571016295
1784,2082,0.0009207046837368636
1785,1925,0.0009202425856202982
1786,829,0.0009202386653862968
1787,932,0.000919481621108895
1788,3840,0.0009180826426036298
1789,1123,0.0009166530961285627
1790,3370,0.0009153295409013091
1791,3513,0.0009150582621633313
1792,2756,0.0009146920207485264
1793,2621,0.0009146009221138456
1794,3283,0.0009135488364734835
1795,2753,0.0009125353044304696
1796,955,0.0009123488445330796
1797,2673,0.0009114831299800648
1798,2462,0.000910267733247101
1799,2380,0.0009094049600028029
1800,1897,0.0009083476394154091
1801,2973,0.0009071736148663968
1802,1877,0.0009064878500419601
1803,230,0.0009043362745733242
1804,1652,0.0009042030562308361
1805,520,0.0009034139217080968
1806,423,0.0009032713336002941
1807,1162,0.000903193985865384
1808,1016,0.0009031768215927725
1809,1951,0.000902361369116924
1810,3364,0.0009015730088636451
1811,1304,0.0009004244910825685
1812,2793,0.0008991722278798163
1813,2779,0.0008983698086305575
1814,3301,0.0008983622457323841
1815,3099,0.0008973353024372278
1816,3602,0.0008960091222610931
1817,1263,0.0008955100990988089
1818,3042,0.0008947911958729618
1819,1732,0.0008934023311485489
1820,2267,0.0008918555624369085
1821,3199,0.0008917446181804995
1822,3627,0.0008909556461628777
1823,1909,0.000890517992216707
1824,414,0.0008901797027345315
1825,2358,0.0008900575366199495
1826,978,0.0008885336275749173
1827,802,0.0008882965857318307
1828,787,0.0008876202166844833
1829,1441,0.0008875110420847943
1830,2542,0.0008873226837659536
1831,3782,0.0008853406276048636
1832,1469,0.0008843118296918738
1833,483,0.0008841013030079556
1834,3591,0.0008826235334538386
1835,2693,0.0008820770443909321
1836,2506,0.0008803302327187554
1837,1238,0.0008799427717178523
1838,2219,0.0008788345124902135
1839,1517,0.0008787053447778167
1840,3428,0.0008780689257907631
1841,493,0.0008776103526039468
1842,2347,0.0008768528376452379
1843,1202,0.0008759260601465556
1844,145,0.0008758132484017934
1845,1337,0.0008757347409002151
1846,752,0.0008737362843199215
1847,1973,0.0008737326048017528
1848,1675,0.0008728013529617359
1849,2310,0.0008720084908514151
1850,2490,0.0008702528689616802
1851,2337,0.000869959226418267
1852,2861,0.0008698661784003521
1853,4044,0.0008678852072218103
1854,638,0.0008665547451573307
1855,162,0.0008662885916415344
1856,3239,0.0008650729438049558
1857,3752,0.0008647634765246904
1858,262,0.0008646621921382185
1859,2149,0.0008641341143105217
1860,331,0.0008641132382507576
1861,1191,0.0008616127741070532
1862,3035,0.0008613591388052051
1863,445,0.0008612369732826485
1864,76,0.000860987710765811
1865,3762,0.0008609456673007573
1866,3266,0.0008602538821787707
1867,2441,0.0008600739811549987
1868,323,0.0008590876927337422
1869,4059,0.0008581356855327951
1870,1427,0.000857657526219518
1871,1604,0.0008574572534848395
1872,2586,0.0008573882363679631
1873,2012,0.0008559882044069756
1874,3236,0.0008558798094870897
1875,3686,0.0008554362819506412
1876,3267,0.0008552577363844575
1877,795,0.0008545741511886457
1878,4027,0.000853710188510016
1879,43,0.0008534967044696237
1880,3559,0.0008525796224598329
1881,88,0.0008522948518603213
1882,2968,0.000852071280360018
1883,244,0.0008519399161136013
1884,1998,0.0008516060205539859
1885,2180,0.0008514531691670395
1886,2765,0.0008513114744201663
1887,2697,0.0008501722462257721
1888,3516,0.0008500844942095942
1889,1050,0.0008499466055566904
