Sentence,Label
James finalized the analysis in April,03_April
Raj confirmed the calibration was done in November,10_November
The symposium takes place every February,01_February
The pilot study wrapped up in June,05_June
Field data collection begins in May,04_May
Amara presented the interim findings in June,05_June
Alice will submit the annual report in January,00_January
The seasonal survey is conducted each February,01_February
the analyst recorded the highest yield in January,00_January
The conference is scheduled for August,07_August
Liam noticed the anomaly first appeared in April,03_April
the nurse presented the interim findings in October,09_October
Sample collection was completed in August,07_August
Sample collection was completed in October,09_October
Prof. Kim confirmed the calibration was done in December,11_December
The conference is scheduled for December,11_December
Dr. Smith finalized the analysis in September,08_September
Dr. Chen presented the interim findings in October,09_October
The protocol amendment was approved in December,11_December
Raj returned from fieldwork in July,06_July
James noticed the anomaly first appeared in November,10_November
Alice returned from fieldwork in February,01_February
Prof. Müller finalized the analysis in December,11_December
Sarah confirmed the calibration was done in June,05_June
Maria recorded the highest yield in March,02_March
the postdoc will submit the annual report in February,01_February
Prof. Wang noticed the anomaly first appeared in August,07_August
Elena recorded the highest yield in November,10_November
Dr. Chen presented the interim findings in May,04_May
Prof. Wang returned from fieldwork in September,08_September
the coordinator finalized the analysis in March,02_March
The lab renovation is planned for June,05_June
Elena plans to defend the thesis in June,05_June
Prof. Müller plans to defend the thesis in September,08_September
The seasonal survey is conducted each March,02_March
The symposium takes place every July,06_July
the postdoc noted the equipment arrived in September,08_September
Dr. Smith recorded the highest yield in August,07_August
Dr. Rossi presented the interim findings in December,11_December
the coordinator noticed the anomaly first appeared in September,08_September
Dr. Smith returned from fieldwork in February,01_February
The funding cycle resets each September,08_September
Prof. Müller will submit the annual report in November,10_November
Alice recorded the highest yield in November,10_November
Maria finalized the analysis in January,00_January
The lab will be closed for two weeks in September,08_September
Dr. Okafor presented the interim findings in February,01_February
The onboarding of new staff happens every February,01_February
Sample collection was completed in December,11_December
Elena plans to defend the thesis in July,06_July
Bob returned from fieldwork in November,10_November
Elena noted the equipment arrived in February,01_February
Liam presented the interim findings in September,08_September
Dr. Chen presented the interim findings in November,10_November
James recorded the highest yield in July,06_July
Raj noticed the anomaly first appeared in July,06_July
the intern plans to defend the thesis in April,03_April
The breeding season peaks in February,01_February
Prof. Kim plans to defend the thesis in February,01_February
Dr. Rossi will submit the annual report in June,05_June
Kevin noticed the anomaly first appeared in July,06_July
Charlie noticed the anomaly first appeared in March,02_March
Amara finalized the analysis in July,06_July
Yuki returned from fieldwork in March,02_March
Dr. Chen finalized the analysis in July,06_July
Prof. Kim noticed the anomaly first appeared in May,04_May
The accreditation review is scheduled for December,11_December
the intern confirmed the calibration was done in November,10_November
the PI finalized the analysis in January,00_January
Dr. Patel confirmed the calibration was done in January,00_January
Prof. Müller recorded the highest yield in August,07_August
The seasonal survey is conducted each October,09_October
the intern finalized the analysis in January,00_January
The review board meets annually in July,06_July
Dr. Chen finalized the analysis in August,07_August
The cohort study enrollment opens in August,07_August
James recorded the highest yield in June,05_June
The lab will be closed for two weeks in November,10_November
the intern will submit the annual report in March,02_March
The journal submission window opens in October,09_October
the intern recorded the highest yield in January,00_January
Maria plans to defend the thesis in June,05_June
the postdoc noted the equipment arrived in January,00_January
Dr. Patel plans to defend the thesis in July,06_July
Maria noticed the anomaly first appeared in May,04_May
Dr. Okafor recorded the highest yield in November,10_November
the supervisor noted the equipment arrived in March,02_March
The breeding season peaks in May,04_May
Yuki presented the interim findings in August,07_August
The pilot study wrapped up in March,02_March
Elena returned from fieldwork in November,10_November
Raj will submit the annual report in September,08_September
Alice noted the equipment arrived in April,03_April
The breeding season peaks in March,02_March
the nurse will submit the annual report in March,02_March
the technician confirmed the calibration was done in December,11_December
Elena will submit the annual report in March,02_March
The fellowship applications are due in March,02_March
Prof. Müller will submit the annual report in July,06_July
the nurse noticed the anomaly first appeared in August,07_August
Alice noticed the anomaly first appeared in February,01_February
Liam will submit the annual report in April,03_April
the analyst confirmed the calibration was done in May,04_May
Kevin finalized the analysis in February,01_February
Liam confirmed the calibration was done in November,10_November
Kevin recorded the highest yield in August,07_August
Kevin recorded the highest yield in March,02_March
The grant deadline falls in January,00_January
Sarah returned from fieldwork in December,11_December
Dr. Okafor finalized the analysis in February,01_February
Prof. Müller presented the interim findings in December,11_December
Prof. Wang finalized the analysis in December,11_December
James returned from fieldwork in July,06_July
Elena noted the equipment arrived in March,02_March
Fatima presented the interim findings in December,11_December
the coordinator plans to defend the thesis in June,05_June
the intern noticed the anomaly first appeared in September,08_September
The lab will be closed for two weeks in January,00_January
Omar will submit the annual report in April,03_April
Alice noted the equipment arrived in August,07_August
Fatima confirmed the calibration was done in June,05_June
Fatima noted the equipment arrived in October,09_October
Prof. Müller recorded the highest yield in November,10_November
Dr. Patel noted the equipment arrived in February,01_February
Charlie confirmed the calibration was done in July,06_July
The lab renovation is planned for May,04_May
James presented the interim findings in June,05_June
the intern confirmed the calibration was done in September,08_September
the analyst plans to defend the thesis in February,01_February
Maria plans to defend the thesis in February,01_February
the analyst will submit the annual report in May,04_May
Dr. Chen noted the equipment arrived in January,00_January
The breeding season peaks in October,09_October
Dr. Chen noticed the anomaly first appeared in August,07_August
Sample collection was completed in September,08_September
Dr. Chen returned from fieldwork in May,04_May
The journal submission window opens in March,02_March
the intern finalized the analysis in September,08_September
Dr. Rossi noted the equipment arrived in October,09_October
The seasonal survey is conducted each September,08_September
The lab will be closed for two weeks in April,03_April
Dr. Rossi plans to defend the thesis in May,04_May
The conference is scheduled for January,00_January
the coordinator recorded the highest yield in April,03_April
the postdoc plans to defend the thesis in June,05_June
Dr. Patel will submit the annual report in October,09_October
The seasonal survey is conducted each April,03_April
Sample collection was completed in June,05_June
the technician returned from fieldwork in September,08_September
The pilot study wrapped up in September,08_September
Prof. Müller will submit the annual report in September,08_September
The funding cycle resets each July,06_July
Raj confirmed the calibration was done in October,09_October
Animal migration peaks in February,01_February
Raj noted the equipment arrived in April,03_April
Maria noticed the anomaly first appeared in March,02_March
Dr. Rossi recorded the highest yield in February,01_February
The review board meets annually in August,07_August
The onboarding of new staff happens every November,10_November
Maria recorded the highest yield in June,05_June
the supervisor noted the equipment arrived in February,01_February
the intern plans to defend the thesis in October,09_October
Dr. Chen finalized the analysis in October,09_October
Yuki noted the equipment arrived in November,10_November
the coordinator returned from fieldwork in August,07_August
Dr. Patel finalized the analysis in June,05_June
The symposium takes place every June,05_June
the coordinator finalized the analysis in September,08_September
Alice presented the interim findings in November,10_November
The review board meets annually in April,03_April
Dr. Okafor returned from fieldwork in February,01_February
the postdoc noted the equipment arrived in December,11_December
Dr. Smith noted the equipment arrived in February,01_February
Elena returned from fieldwork in October,09_October
Sarah recorded the highest yield in December,11_December
Raj noticed the anomaly first appeared in September,08_September
Kevin noted the equipment arrived in May,04_May
the postdoc finalized the analysis in October,09_October
the technician noticed the anomaly first appeared in September,08_September
Sample collection was completed in January,00_January
the supervisor noted the equipment arrived in December,11_December
Dr. Smith will submit the annual report in May,04_May
The fiscal year closes at the end of January,00_January
the intern will submit the annual report in September,08_September
Prof. Wang presented the interim findings in October,09_October
the PI finalized the analysis in September,08_September
Prof. Müller plans to defend the thesis in January,00_January
Dr. Rossi confirmed the calibration was done in June,05_June
the analyst will submit the annual report in July,06_July
the supervisor plans to defend the thesis in January,00_January
Dr. Smith noticed the anomaly first appeared in November,10_November
the nurse recorded the highest yield in August,07_August
Dr. Okafor presented the interim findings in June,05_June
Prof. Müller presented the interim findings in July,06_July
Dr. Patel will submit the annual report in January,00_January
Alice plans to defend the thesis in August,07_August
Raj confirmed the calibration was done in February,01_February
Dr. Rossi noticed the anomaly first appeared in February,01_February
The onboarding of new staff happens every August,07_August
Elena presented the interim findings in June,05_June
Sarah finalized the analysis in January,00_January
Raj noted the equipment arrived in July,06_July
the nurse noted the equipment arrived in March,02_March
Charlie noted the equipment arrived in March,02_March
Yuki presented the interim findings in July,06_July
The accreditation review is scheduled for October,09_October
The onboarding of new staff happens every July,06_July
Dr. Smith plans to defend the thesis in April,03_April
Dr. Smith confirmed the calibration was done in May,04_May
The cohort study enrollment opens in May,04_May
Prof. Müller will submit the annual report in April,03_April
Omar plans to defend the thesis in June,05_June
Dr. Chen will submit the annual report in May,04_May
Liam recorded the highest yield in September,08_September
Raj finalized the analysis in March,02_March
The fellowship applications are due in August,07_August
Omar noticed the anomaly first appeared in April,03_April
the postdoc plans to defend the thesis in May,04_May
The symposium takes place every October,09_October
Dr. Rossi confirmed the calibration was done in March,02_March
Dr. Patel presented the interim findings in August,07_August
Maria returned from fieldwork in August,07_August
Amara plans to defend the thesis in July,06_July
James plans to defend the thesis in August,07_August
The symposium takes place every September,08_September
the postdoc noticed the anomaly first appeared in September,08_September
Bob recorded the highest yield in November,10_November
Maria finalized the analysis in December,11_December
Charlie finalized the analysis in May,04_May
Dr. Chen noticed the anomaly first appeared in September,08_September
the postdoc finalized the analysis in December,11_December
The pilot study wrapped up in November,10_November
Field data collection begins in February,01_February
Alice finalized the analysis in November,10_November
the postdoc noticed the anomaly first appeared in March,02_March
Prof. Müller presented the interim findings in June,05_June
Prof. Wang noted the equipment arrived in May,04_May
The funding cycle resets each February,01_February
The lab renovation is planned for October,09_October
The symposium takes place every December,11_December
The onboarding of new staff happens every December,11_December
Field data collection begins in October,09_October
Animal migration peaks in June,05_June
the technician plans to defend the thesis in May,04_May
The cohort study enrollment opens in October,09_October
The review board meets annually in December,11_December
Omar recorded the highest yield in September,08_September
Dr. Chen recorded the highest yield in June,05_June
the intern returned from fieldwork in June,05_June
Field data collection begins in April,03_April
Dr. Chen noted the equipment arrived in March,02_March
Dr. Okafor finalized the analysis in April,03_April
the coordinator noticed the anomaly first appeared in May,04_May
Dr. Patel presented the interim findings in July,06_July
Sample collection was completed in February,01_February
Alice returned from fieldwork in May,04_May
Kevin returned from fieldwork in January,00_January
The fiscal year closes at the end of September,08_September
Kevin confirmed the calibration was done in August,07_August
Sarah finalized the analysis in December,11_December
Kevin plans to defend the thesis in January,00_January
Dr. Chen presented the interim findings in July,06_July
